ID,Rank,Name,Platform,Year,Genre,Publisher
8566,3211,Mobile Suit Z Gundam: AEUG vs. Titans,PS2,2003.0,Fighting,Namco Bandai Games
15933,3212,Just Dance 3,PS3,2011.0,Misc,Ubisoft
16531,3213,Call of Duty: Black Ops,DS,2010.0,Shooter,Activision
16490,3214,God of War III,PS4,2015.0,Action,Sony Computer Entertainment
6367,3215,Ape Escape 2,PS2,2002.0,Platform,Sony Computer Entertainment
2390,3216,Metroid Prime: Trilogy,Wii,2009.0,Shooter,Nintendo
6764,3217,X-Man,2600,1982.0,Action,Universal Gamex
9643,3218,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",X360,2009.0,Shooter,Activision
9716,3219,Advance Wars: Days of Ruin,DS,,Strategy,Nintendo
18831,3220,The Sims 3: Generations,PC,2011.0,Simulation,Electronic Arts
19671,3221,The Crew,XOne,2014.0,Racing,Ubisoft
11383,3222,Battle of Giants: Dragons,DS,2009.0,Strategy,Ubisoft
939,3223,Dragon Quest Monsters Joker 3,3DS,2016.0,Role-Playing,Square Enix
7498,3224,Sonic & All-Stars Racing Transformed,X360,2012.0,Racing,Sega
10626,3225,Shin Megami Tensei: Persona 3 FES,PS2,2007.0,Role-Playing,Tecmo Koei
7916,3226,FIFA Soccer 2002,PS2,2001.0,Sports,Electronic Arts
5131,3227,Shin Megami Tensei: Persona 3 Portable,PSP,2009.0,Role-Playing,Ghostlight
16072,3228,Final Fantasy VII International,PS,1997.0,Role-Playing,Square
10949,3229,Tiger Woods PGA Tour 12: The Masters,X360,2011.0,Sports,Electronic Arts
14380,3230,Okami,PS2,2006.0,Action,Capcom
5206,3231,NHL 2001,PS,2000.0,Sports,Electronic Arts
997,3232,World of Zoo,Wii,2009.0,Simulation,THQ
13694,3233,LEGO Jurassic World,XOne,2015.0,Action,Warner Bros. Interactive Entertainment
15884,3234,Wet,PS3,2009.0,Shooter,Bethesda Softworks
13805,3235,MySims Racing,DS,2009.0,Racing,Electronic Arts
9691,3236,Buzz Lightyear of Star Command,PS,2000.0,Platform,Activision
18684,3237,Namco Museum,GC,2002.0,Misc,Namco Bandai Games
7062,3238,Nobunaga no Yabou: Haouden,SNES,1993.0,Strategy,Tecmo Koei
13684,3239,Virtua Cop,SAT,1995.0,Shooter,Sega
16253,3240,Metal Gear Solid 2: Substance,XB,,Action,Konami Digital Entertainment
6029,3241,Tony Hawk's American Wasteland,XB,2005.0,Sports,Activision
7917,3242,WWF in Your House,PS,1996.0,Fighting,Acclaim Entertainment
856,3243,Prince of Persia: The Forgotten Sands,X360,2010.0,Action,Ubisoft
587,3244,Vanquish,PS3,2010.0,Shooter,Sega
18535,3245,Wild ARMs 3,PS2,2002.0,Role-Playing,Ubisoft
512,3246,NBA ShootOut '97,PS,1997.0,Sports,Sony Computer Entertainment
5807,3247,Sacred 2: Fallen Angel,PS3,2009.0,Role-Playing,Deep Silver
7765,3248,Madden NFL 07,GC,2006.0,Sports,Electronic Arts
18921,3249,Far Cry 4,PC,2014.0,Shooter,Ubisoft
2737,3250,Battlezone,2600,1982.0,Shooter,Atari
7788,3251,Tiger Woods PGA Tour 2004,XB,2003.0,Sports,Electronic Arts
14245,3252,LEGO Pirates of the Caribbean: The Video Game,3DS,2011.0,Action,Disney Interactive Studios
6841,3253,Pro Evolution Soccer 2015,PS3,2014.0,Sports,Konami Digital Entertainment
8220,3254,Evolve,XOne,2015.0,Shooter,Take-Two Interactive
2057,3255,Tak 2: The Staff of Dreams,PS2,2004.0,Platform,THQ
11634,3256,Dead Island: Riptide,PS3,2013.0,Action,Deep Silver
8183,3257,Warriors Orochi 3,PS3,2011.0,Action,Ubisoft Annecy
7646,3258,Bolt,DS,2008.0,Adventure,Disney Interactive Studios
7514,3259,Viewtiful Joe,GC,2003.0,Action,Capcom
8054,3260,The Urbz: Sims in the City,GBA,2004.0,Simulation,Electronic Arts
9843,3261,Beetle Adventure Racing!,N64,1999.0,Racing,Electronic Arts
18201,3262,FIFA Soccer,PSV,2012.0,Sports,Electronic Arts
8668,3263,Disney's 102 Dalmatians: Puppies to the Rescue,PS,2000.0,Platform,Eidos Interactive
10969,3264,Wipeout: The Game,DS,2010.0,Misc,Activision
6168,3265,Strike Force Bowling,PS2,2004.0,Sports,Play It
2165,3266,SpongeBob's Atlantis SquarePantis,Wii,2007.0,Action,THQ
16589,3267,Metal Gear Solid V: Ground Zeroes,PS3,2014.0,Action,Konami Digital Entertainment
6382,3268,Halloween,2600,1982.0,Action,Wizard Video Games
13794,3269,Dragon Ball Z: Ultimate Tenkaichi,PS3,2011.0,Fighting,Namco Bandai Games
16565,3270,WWE SmackDown vs. Raw 2010,PSP,2009.0,Fighting,THQ
8979,3271,Bass Landing,PS,1999.0,Sports,ASCII Entertainment
12489,3272,XGRA: Extreme G-Racing Association,PS2,2004.0,Racing,Eidos Interactive
7056,3273,Mario's Picross,GB,1995.0,Puzzle,Nintendo
15092,3274,Pac-Man Player's Choice Bundle,GC,2003.0,Misc,Namco Bandai Games
14237,3275,Rocksmith 2014,PS4,2014.0,Misc,Ubisoft
166,3276,Fighters MEGAMiX,SAT,1996.0,Fighting,Sega
10818,3277,Bahamut Lagoon,SNES,1996.0,Role-Playing,SquareSoft
16568,3278,Wall-E,X360,2008.0,Platform,THQ
10015,3279,Tomb Raider III: Adventures of Lara Croft,PC,1998.0,Action,Eidos Interactive
11559,3280,Toshochu: Run for Money,3DS,2012.0,Adventure,Namco Bandai Games
3022,3281,Dragon Quest Monsters: Joker 2 Professional,DS,2011.0,Role-Playing,Square Enix
13632,3282,NFL Quarterback Club 99,N64,1998.0,Sports,Acclaim Entertainment
9157,3283,Super Robot Taisen α Gaiden,PS,2001.0,Strategy,Banpresto
14146,3284,Formula 1: Championship Edition,PS3,2006.0,Racing,Sony Computer Entertainment
3879,3285,Muramasa: The Demon Blade,Wii,2009.0,Role-Playing,Rising Star Games
10833,3286,NBA 2K9,PS3,2008.0,Sports,Take-Two Interactive
11396,3287,SingStar Singalong With Disney,PS2,2008.0,Misc,Sony Computer Entertainment
18057,3288,NHL 16,PS4,2015.0,Sports,Electronic Arts
3515,3289,Plants vs. Zombies: Garden Warfare,PS4,2014.0,Shooter,Electronic Arts
2552,3290,NFL Fever 2003,XB,2002.0,Sports,Microsoft Game Studios
12207,3291,Samurai Warriors 2,PS2,2006.0,Action,Tecmo Koei
256,3292,Dynasty Warriors 8,PS3,2013.0,Action,Tecmo Koei
18391,3293,Disney Sing It: Family Hits,Wii,2010.0,Misc,Disney Interactive Studios
5875,3294,2 Games in 1: Sonic Battle & ChuChu Rocket!,GBA,2005.0,Misc,THQ
18530,3295,Robotech: Battlecry,PS2,2002.0,Shooter,TDK Mediactive
5935,3296,Dora the Explorer: Super Spies,GBA,2004.0,Platform,Gotham Games
2763,3297,New Carnival Games,Wii,2010.0,Misc,Take-Two Interactive
19194,3298,Tony Hawk: RIDE,X360,2009.0,Sports,Activision
14876,3299,Just Dance 2014,WiiU,2013.0,Misc,Ubisoft
8618,3300,Cooking Mama 4: Kitchen Magic!,3DS,2011.0,Simulation,505 Games
19681,3301,Texas Hold 'Em Poker,GBA,2004.0,Misc,Majesco Entertainment
18516,3302,Time Crisis 3,PS2,2003.0,Shooter,Namco Bandai Games
15909,3303,Cabela's Monster Buck Hunter,Wii,2010.0,Sports,Activision
14353,3304,Ganbaru Watashi no Kakei Diary,DS,2007.0,Misc,Nintendo
2803,3305,pro evolution soccer 2011,X360,2010.0,Sports,Konami Digital Entertainment
3576,3306,New Play Control! Donkey Kong Jungle Beat,Wii,2008.0,Platform,Nintendo
18768,3307,Small Soldiers,PS,1998.0,Platform,Electronic Arts
14256,3308,Yakuza: Dead Souls,PS3,2011.0,Shooter,Sega
13763,3309,Littlest Pet Shop: Garden,DS,2008.0,Simulation,Electronic Arts
18096,3310,Half-Life 2,XB,2005.0,Shooter,Electronic Arts
13304,3311,Duke Nukem: Total Meltdown,PS,1997.0,Shooter,GT Interactive
10630,3312,Pac-Man Party,Wii,2010.0,Misc,Namco Bandai Games
6163,3313,Jak and Daxter: The Lost Frontier,PSP,2009.0,Platform,Sony Computer Entertainment
9519,3314,Major League Baseball 2K8,X360,2008.0,Sports,Bethesda Softworks
5107,3315,SimCity DS,DS,2007.0,Simulation,Electronic Arts
2081,3316,Major League Baseball 2K9,X360,2009.0,Sports,Spike
6394,3317,Petz: Dogz Pack,DS,2008.0,Simulation,Ubisoft
1294,3318,Split/Second,X360,2010.0,Racing,Disney Interactive Studios
6735,3319,Final Fantasy IV Advance,GBA,2005.0,Role-Playing,Nintendo
15214,3320,Madden NFL 2003,GBA,2002.0,Sports,Electronic Arts
250,3321,Tomb Raider Chronicles,PS,1999.0,Action,Eidos Interactive
18657,3322,Harry Potter and the Goblet of Fire,GBA,2005.0,Action,Electronic Arts
3856,3323,Dragon Ball Z: Buu's Fury,GBA,2004.0,Action,Atari
8587,3324,Madden NFL 2002,GC,2001.0,Sports,Electronic Arts
16635,3325,Guitar Hero: Smash Hits,Wii,2009.0,Misc,Activision
12940,3326,Disney TH!NK Fast: The Ultimate Trivia Showdown,Wii,2008.0,Misc,Disney Interactive Studios
1491,3327,Spider-Man: Mysterio's Menace,GBA,2001.0,Action,Activision
4005,3328,Madden NFL 2000,N64,1999.0,Sports,Electronic Arts
13692,3329,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",X360,2007.0,Action,Activision
16732,3330,Game & Watch Gallery 4,GBA,2002.0,Misc,Nintendo
4220,3331,Littlest Pet Shop: Jungle,DS,2008.0,Simulation,Electronic Arts
16207,3332,Naruto: Ultimate Ninja,PS2,2003.0,Fighting,Atari
7135,3333,Fighters Uncaged,X360,2010.0,Fighting,Ubisoft
10308,3334,Call of Juarez: Bound in Blood,X360,2009.0,Shooter,Ubisoft
14240,3335,New Play Control! Pikmin 2,Wii,2009.0,Strategy,Nintendo
6167,3336,Tony Hawk's Underground,GBA,2003.0,Sports,Activision
13826,3337,Hot Shots Golf: World Invitational,PSV,2011.0,Sports,Sony Computer Entertainment
18163,3338,Monster Trucks,GBA,2004.0,Racing,Majesco Entertainment
18264,3339,Shadow The Hedgehog,PS2,2005.0,Platform,Sega
17475,3340,Wave Race: Blue Storm,GC,2001.0,Racing,Nintendo
6479,3341,Backyard Wrestling: Don't Try This at Home,PS2,2003.0,Fighting,Eidos Interactive
9740,3342,Fight Night Round 2,XB,2005.0,Fighting,Electronic Arts
7761,3343,MonHun Nikki: Poka Poka Ailu Mura,PSP,2010.0,Role-Playing,Capcom
9902,3344,The Golden Compass,DS,2007.0,Action,Sega
18314,3345,NBA 2K8,PS2,2007.0,Sports,Take-Two Interactive
4984,3346,Phineas and Ferb: Across the 2nd Dimension,Wii,2011.0,Action,Disney Interactive Studios
16879,3347,Disney Infinity,WiiU,2013.0,Action,Disney Interactive Studios
15811,3348,The Golden Compass,Wii,,Action,Sega
243,3349,WarioWare D.I.Y.,DS,2009.0,Misc,Nintendo
4242,3350,Tony Hawk: RIDE,PS3,2009.0,Sports,Activision
15065,3351,LEGO Jurassic World,3DS,2015.0,Action,Warner Bros. Interactive Entertainment
11867,3352,Alice: Madness Returns,PS3,2011.0,Adventure,Electronic Arts
16137,3353,LEGO The Hobbit,PS4,2014.0,Action,Warner Bros. Interactive Entertainment
16019,3354,Suikoden,PS,1995.0,Role-Playing,Konami Digital Entertainment
8219,3355,Secret Agent Clank,PS2,2009.0,Platform,Sony Computer Entertainment
18634,3356,Rayman Arena,PS2,2001.0,Racing,Ubisoft
3198,3357,Avatar: The Game,PSP,2009.0,Action,Ubisoft
887,3358,Jaws Unleashed,PS2,2006.0,Action,THQ
7838,3359,Puyo Puyo Sun,SAT,1997.0,Puzzle,Compile
13635,3360,Half-Life,PS2,2001.0,Shooter,Vivendi Games
17100,3361,Tomb Raider (2013),XOne,2014.0,Action,Square Enix
2729,3362,Mickey's Speedway USA,N64,2000.0,Racing,Nintendo
8530,3363,International Superstar Soccer 64,N64,1997.0,Sports,Konami Digital Entertainment
5053,3364,Skylanders SWAP Force,WiiU,2013.0,Platform,Activision
17893,3365,NASCAR Heat 2002,PS2,2001.0,Racing,Infogrames
6884,3366,Disney Sing It! High School Musical 3: Senior Year,Wii,2008.0,Misc,Disney Interactive Studios
5439,3367,From TV Animation One Piece: Grand Battle 2,PS,2002.0,Fighting,Namco Bandai Games
17433,3368,BeatMania Append 3rdMix,PS,1998.0,Simulation,Konami Digital Entertainment
15679,3369,PGR3 - Project Gotham Racing 3,X360,2005.0,Racing,Microsoft Game Studios
13173,3370,XCOM: Enemy Unknown,PS3,2012.0,Strategy,Take-Two Interactive
19032,3371,Blur,X360,2010.0,Racing,Activision
4782,3372,Xena: Warrior Princess,PS,1998.0,Adventure,Electronic Arts
4444,3373,Scribblenauts: Unlimited,3DS,2012.0,Action,Warner Bros. Interactive Entertainment
18992,3374,Front Mission,SNES,1995.0,Strategy,SquareSoft
18198,3375,NHL 11,PS3,2010.0,Sports,Electronic Arts
5027,3376,Kinect Rush: A Disney Pixar Adventure,X360,2012.0,Adventure,Microsoft Game Studios
16088,3377,Monopoly,X360,2008.0,Misc,Electronic Arts
15272,3378,Disney Infinity 2.0: Marvel Super Heroes,PS4,2014.0,Action,Disney Interactive Studios
10262,3379,Major League Baseball 2K7,PS2,2007.0,Sports,Spike
3112,3380,Asphalt: Urban GT,DS,2004.0,Racing,Ubisoft
18596,3381,The Fight: Lights Out,PS3,2010.0,Fighting,Sony Computer Entertainment
6767,3382,Dai-2-Ji Super Robot Taisen α,PS2,2003.0,Strategy,Banpresto
14227,3383,Pokemon Trozei!,DS,2005.0,Puzzle,Nintendo
634,3384,Dead Space,PC,2008.0,Action,Electronic Arts
15288,3385,Hot Wheels: Stunt Track Challenge,PS2,2004.0,Racing,THQ
796,3386,Rayman Origins,PSV,2012.0,Platform,Ubisoft
6386,3387,London 2012: The Official Video Game of the Olympic Games,X360,2012.0,Sports,Sega
13466,3388,Beijing 2008,X360,2008.0,Sports,Sega
3793,3389,Dai-3-Ji Super Robot Taisen α: Shuuen no Ginga e,PS2,2005.0,Strategy,Banpresto
14551,3390,Jeopardy!,Wii,2010.0,Misc,THQ
4205,3391,Jikkyou Powerful Pro Yakyuu '97 Kaimakuban,PS,1997.0,Sports,Konami Digital Entertainment
13311,3392,Assassin's Creed: Brotherhood,PC,2011.0,Action,Ubisoft
4686,3393,CyberTiger,PS,1998.0,Sports,Electronic Arts
15591,3394,Jampack Fall 2001,PS,2001.0,Misc,Sony Computer Entertainment
12617,3395,Medal of Honor: Frontline,GC,2002.0,Shooter,Electronic Arts
766,3396,Final Fantasy: The 4 Heroes of Light,DS,2009.0,Role-Playing,Square Enix
11307,3397,Iron Man,Wii,2008.0,Action,Sega
19638,3398,Kane & Lynch 2: Dog Days,PS3,2010.0,Shooter,Square Enix
73,3399,NFL Blitz 2001,PS,2000.0,Sports,Midway Games
13440,3400,Total War: Shogun 2,PC,2011.0,Strategy,Sega
3863,3401,Jikkyou Powerful Pro Yakyuu '98 Kaimakuban,PS,1998.0,Sports,Konami Digital Entertainment
5455,3402,Rock Band 2,PS2,2008.0,Misc,MTV Games
3130,3403,Yakuza 5,PS3,2012.0,Action,Sega
13010,3404,LEGO Indiana Jones 2: The Adventure Continues,PSP,2009.0,Action,Activision
16293,3405,BurgerTime,2600,1981.0,Puzzle,Mattel Interactive
18146,3406,Naruto: The Broken Bond,X360,2008.0,Action,Ubisoft
19075,3407,2002 FIFA World Cup,PS2,2002.0,Sports,Electronic Arts
5521,3408,MVP Baseball 2004,XB,2004.0,Sports,Electronic Arts
9742,3409,Crash Bandicoot: The Wrath of Cortex,GC,2002.0,Platform,Universal Interactive
14618,3410,Smurf: Rescue In Gargamel's Castle,2600,1981.0,Action,Coleco
16395,3411,Spelling Challenges and more!,DS,2007.0,Misc,505 Games
15600,3412,Go Diego Go! Great Dinosaur Rescue,Wii,2008.0,Action,Take-Two Interactive
9720,3413,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",Wii,2007.0,Action,Activision
5456,3414,Extreme-G,N64,1997.0,Racing,Acclaim Entertainment
15310,3415,Ready 2 Rumble Boxing,N64,1999.0,Sports,Midway Games
1696,3416,Payday 2,X360,2013.0,Shooter,505 Games
12839,3417,Dead or Alive Xtreme Beach Volleyball,XB,2003.0,Sports,Microsoft Game Studios
6744,3418,Tales of Rebirth,PS2,2004.0,Role-Playing,Namco Bandai Games
10510,3419,SoulCalibur V,X360,2012.0,Fighting,Namco Bandai Games
2734,3420,NHL 12,PS3,2011.0,Sports,Electronic Arts
10124,3421,Tales of Zestiria,PS3,2015.0,Role-Playing,Namco Bandai Games
9464,3422,Silent Hill: Shattered Memories,PS2,2010.0,Action,Konami Digital Entertainment
6528,3423,Madden NFL 06,X360,,Sports,Electronic Arts
1574,3424,Skate it,Wii,2008.0,Sports,Electronic Arts
8232,3425,Game Party in Motion,X360,2010.0,Misc,Warner Bros. Interactive Entertainment
3526,3426,Barbie: Race & Ride,PS,1999.0,Action,Sony Computer Entertainment
3766,3427,Lost: Via Domus,X360,2008.0,Action,Ubisoft
14801,3428,Mega Man Anniversary Collection,PS2,2004.0,Platform,Capcom
1188,3429,Final Fantasy Anniversary Edition,PSP,2007.0,Role-Playing,Square Enix
16687,3430,Dark Souls II,PS4,2015.0,Role-Playing,Namco Bandai Games
18753,3431,Ben 10: Alien Force,PSP,2008.0,Action,Koch Media
2594,3432,Deus Ex: Human Revolution,PC,2011.0,Shooter,Square Enix
9825,3433,Zumba Fitness,PS3,2010.0,Sports,505 Games
13437,3434,Harvest Moon: Friends of Mineral Town,GBA,2003.0,Simulation,Ubisoft
3833,3435,Backyard NBA Basketball,PS2,2003.0,Sports,Atari
12384,3436,FIFA Soccer 10,DS,2009.0,Sports,Electronic Arts
16361,3437,Kirby's Dream Course,SNES,1994.0,Sports,Nintendo
17145,3438,Doom 3 BFG Edition,PS3,2012.0,Shooter,Bethesda Softworks
19171,3439,Mega Man X7,PS2,2003.0,Action,Capcom
1025,3440,Top Spin 3,Wii,2008.0,Action,Take-Two Interactive
19152,3441,Petz Dogz 2,Wii,2007.0,Simulation,Ubisoft
10393,3442,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,PS2,2008.0,Action,THQ
9218,3443,The Conduit,Wii,2009.0,Shooter,Sega
13593,3444,Just Dance 2016,WiiU,2015.0,Misc,Ubisoft
10642,3445,Tokimeki Memorial: Forever with You,PS,1995.0,Simulation,Konami Digital Entertainment
19827,3446,Diablo,PS,1997.0,Role-Playing,Electronic Arts
11095,3447,Cabela's Dangerous Hunts 2011,Wii,2010.0,Sports,Activision
8485,3448,NHL 15,PS4,2014.0,Sports,Electronic Arts
6322,3449,Q*bert,2600,1982.0,Puzzle,Parker Bros.
3698,3450,Romancing SaGa,PS2,2005.0,Role-Playing,Square Enix
6238,3451,The Lord of the Rings: The Third Age,PS2,2004.0,Role-Playing,Electronic Arts
11240,3452,Harvest Moon: Sunshine Islands,DS,2008.0,Simulation,Rising Star Games
8997,3453,Trivial Pursuit,Wii,2009.0,Misc,Electronic Arts
9766,3454,The Legend of Spyro: Dawn of the Dragon,Wii,2008.0,Platform,Vivendi Games
8896,3455,The Sims 3: World Adventures,PC,2009.0,Simulation,Electronic Arts
1591,3456,Kinect Sports Rivals,XOne,2014.0,Sports,Microsoft Game Studios
13061,3457,Rayman Origins,Wii,2011.0,Platform,Ubisoft
6578,3458,WWE 2K16,XOne,2015.0,Sports,Take-Two Interactive
5886,3459,Titanfall,PC,2014.0,Shooter,Electronic Arts
8073,3460,NCAA Football 09,PS3,2008.0,Sports,Electronic Arts
2769,3461,Tom Clancy's HAWX,X360,2009.0,Action,Ubisoft
2663,3462,Sammy Sosa High Heat Baseball 2001,PS,2000.0,Sports,3DO
13115,3463,Frozen: Olaf's Quest,3DS,2013.0,Platform,Disney Interactive Studios
3507,3464,Terminator 3: Rise of the Machines,PS2,2003.0,Action,Atari
12656,3465,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",X360,2010.0,Shooter,Activision
10359,3466,Harvest Moon: The Tale of Two Towns,DS,2010.0,Simulation,Natsume
11097,3467,FIFA: Road to  World Cup 98,N64,1997.0,Sports,Electronic Arts
11470,3468,World Cup 98,N64,1998.0,Sports,Electronic Arts
5590,3469,International Superstar Soccer '98,N64,1998.0,Sports,Konami Digital Entertainment
7962,3470,NASCAR: Dirt to Daytona,PS2,,Racing,Unknown
16495,3471,Unreal Tournament,PS2,2000.0,Shooter,Infogrames
9085,3472,Digimon World 2,PS,2000.0,Role-Playing,Namco Bandai Games
15436,3473,Tales of Phantasia,PS,1998.0,Role-Playing,Namco Bandai Games
4224,3474,Prince of Persia: The Two Thrones,XB,2005.0,Action,Ubisoft
2760,3475,Xenosaga Episode II: Jenseits von Gut und Böse,PS2,2004.0,Role-Playing,Sony Computer Entertainment
4445,3476,Gex: Enter the Gecko,PS,1998.0,Platform,BMG Interactive Entertainment
12303,3477,Shrek 2: Beg for Mercy,GBA,2004.0,Adventure,Activision
1982,3478,Mega Man Star Force 2: Zerker x Ninja / Saurian,DS,2007.0,Action,Capcom
9,3479,JoJo's Bizarre Adventure: All Star Battle,PS3,2013.0,Fighting,Namco Bandai Games
19970,3480,Petz Nursery,DS,2009.0,Simulation,Ubisoft
9939,3481,Contra: Shattered Soldier,PS2,2002.0,Shooter,Konami Digital Entertainment
3600,3482,Championship Motocross featuring Ricky Carmichael,PS,1998.0,Racing,THQ
2786,3483,Dragon Ball Z: Chou Saiya Densetsu,SNES,1992.0,Role-Playing,Namco Bandai Games
3484,3484,NBA 2K7,X360,2006.0,Sports,Take-Two Interactive
4809,3485,WWE 2K16,PS3,2015.0,Sports,Take-Two Interactive
13508,3486,Phoenix Wright: Ace Attorney - Justice for All,DS,2006.0,Adventure,Capcom
12782,3487,Fire Emblem: Seisen no Keifu,SNES,1996.0,Strategy,Nintendo
2280,3488,Rock Band 3,PS3,2010.0,Misc,MTV Games
13765,3489,Disgaea 4: A Promise Unforgotten,PS3,2011.0,Role-Playing,Nippon Ichi Software
18862,3490,BlazBlue: Calamity Trigger,PS3,2009.0,Fighting,PQube
17896,3491,Tenchu 2: Birth of the Stealth Assassins,PS,2000.0,Action,Activision
17873,3492,Tony Hawk's Pro Skater 4,GC,2002.0,Sports,Activision
13144,3493,MLB 11: The Show,PS3,2011.0,Sports,Sony Computer Entertainment
4853,3494,Naruto: Uzumaki Chronicles 2,PS2,2006.0,Action,Namco Bandai Games
6962,3495,NHL 06,PS2,2005.0,Sports,Electronic Arts
4009,3496,NHL 10,PS3,2009.0,Sports,Electronic Arts
5089,3497,Rooms: The Main Building,DS,2010.0,Adventure,Nintendo
6307,3498,Rapala: We Fish,Wii,2009.0,Sports,Activision
12236,3499,Parasite Eve II,PS,1999.0,Role-Playing,SquareSoft
14951,3500,Tetris Party Deluxe,Wii,2010.0,Puzzle,Nintendo
14345,3501,NFL Blitz 2000,N64,1999.0,Sports,Midway Games
1362,3502,Ratchet & Clank: Quest for Booty,PS3,2008.0,Platform,Sony Computer Entertainment
16667,3503,Madden NFL 2002,XB,,Sports,Unknown
9198,3504,NCAA Football 10,PS2,2009.0,Sports,Electronic Arts
3505,3505,Top Spin 3,PS3,2008.0,Action,Take-Two Interactive
2954,3506,Shin Megami Tensei IV,3DS,2013.0,Role-Playing,Atlus
8634,3507,Theme Park,PS,1994.0,Simulation,Electronic Arts
3338,3508,Blacksite: Area 51,X360,2007.0,Shooter,Midway Games
8558,3509,Spider-Man 3,X360,2007.0,Platform,Activision
11807,3510,ATV Offroad Fury: Blazin' Trails,PSP,2005.0,Racing,SouthPeak Games
921,3511,Far Cry Instincts,XB,2005.0,Shooter,Ubisoft
11324,3512,Hasbro Family Game Night,PS2,2008.0,Puzzle,Electronic Arts
18969,3513,Tony Hawk's Pro Skater 4,GBA,2002.0,Sports,Activision
580,3514,Up,Wii,2009.0,Action,THQ
13811,3515,Tales of the Abyss,PS2,2005.0,Role-Playing,Namco Bandai Games
1274,3516,Disney Universe,X360,2011.0,Action,Disney Interactive Studios
16891,3517,Iron Man,X360,2008.0,Action,Sega
16055,3518,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,PS,2000.0,Strategy,Namco Bandai Games
11434,3519,Spyro Orange: The Cortex Conspiracy,GBA,2004.0,Action,Vivendi Games
19522,3520,Enslaved: Odyssey to the West,PS3,2010.0,Action,Namco Bandai Games
